Unnamed: 0,id,fronturl,publish_date_t,publish_date,title,photo,project,category,opinion_authors,authors,anons,overview,text
36,5703b2009a7947783a5a1703,http://www.rbc.ru/economics/02/11/2000/5703b2009a7947783a5a1703,973153977,"Thu, 02 Nov 2000 11:32:57 +0300",Московский экспоцентр расширяется,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/7/74/754598599683747.jpeg'},,Экономика,,," ...  павильона выставочного комплекса ЗАО ""Экспоцентр"" на Красной Пресне. Как сообщил <b>РБК</b> представитель компании, в строительство, стоимость которого оценивается в более чем ... ","Мэр Москвы Юрий Лужков и обер-бургомистр Дюссельдорфа Йоахим Эрвин приняли участие в церемонии закладки первого камня в основание нового павильона выставочного комплекса ЗАО ""Экспоцентр"" на Красной Пресне.","Мэр Москвы Юрий Лужков и обер-бургомистр Дюссельдорфа Йоахим Эрвин приняли участие в церемонии закладки первого камня в основание нового павильона выставочного комплекса ЗАО ""Экспоцентр"" на Красной Пресне. Как сообщил РБК представитель компании, в строительство, стоимость которого оценивается в более чем 50 миллионов  немецких марок, будут вложены средства немецкой выставочной компании Messe Dusseldorf (порядка 20 миллионов марок) и Института внешней торговли Италии. Строительство первой очереди павильона планируется завершить к лету 2002 года. Выставочная площадь нового объекта составит более 15 тысяч квадратных метров, что на четверть увеличит выставочные возможности Экспоцентра. Представитель Экспоцентра подчеркнул, что по окончании строительства собственником павильона станет его компания, а вложенные средства немецкой и итальянской сторон будут возвращены им за счет предоставления выставочных площадей на территории комплекса. "
37,5703b1ff9a7947783a5a16f0,http://www.rbc.ru/economics/01/11/2000/5703b1ff9a7947783a5a16f0,973087567,"Wed, 01 Nov 2000 17:06:07 +0300",Всемирный банк в заботе об экологии,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/5/33/754598599676335.jpeg'},,Экономика,,," ...  можно найти на сайте представительства ВБ в Москве. . Как сообщили <b>РБК</b> в представительстве ВБ в Москве, грант банка предусматривает выделение средств ... ","Всемирный Банк (ВБ) и Россия подписали соглашение о выделении гранта на сумму 26,2 млн долларов на финансирование специальной инициативы по прекращению производства озоноразрушающих веществ в нашей стране. Эта информацию можно найти на сайте представительства ВБ в Москве.","Как сообщили РБК в представительстве ВБ в Москве, грант банка предусматривает выделение средств для прямых компенсационных выплат семи предприятиям-производителям озоноразрушающих веществ. Из средств гранта будут также финансироваться услуги российских и иностранных экспертов, которые будут проводить мониторинг и проверку соответствующих мероприятий. Кроме того, соглашение о гранте предусматривает техническое содействие различным государственным ведомствам, контролирующим соблюдение нормативно-правовых основ этой деятельности. Семь российских предприятий, которые получат средства гранта: ""Химпром"" и ""Каустик"" (г.Волгоград), ""Галоген"" (г.Пермь), ""Алтайхимпром"" (с.Яровое, Алтайский край), Кировочепецкий химкомбинат, ГИПХ (Государственный институт прикладной химиии, г.Санкт-Петербург) и Редькинский опытный завод (г.Редькино, Тверская область). "
38,5703b1ff9a7947783a5a16f1,http://www.rbc.ru/economics/01/11/2000/5703b1ff9a7947783a5a16f1,973086277,"Wed, 01 Nov 2000 16:44:37 +0300",Таможня против культуры,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/4/63/754598599676634.jpeg'},,Экономика,,," ...  100% от оценочной стоимости вывозимой ценности. Об этом сообщили корреспонденту <b>РБК</b> в пресс-службе Пулковской таможни.. Со среды в России отменен ...  100% от оценочной стоимости вывозимой ценности. Об этом сообщили корреспонденту <b>РБК</b> в пресс-службе Пулковской таможни. Теперь человек, желающий вывезти культурную ... ","Со среды в России отменен специальный сбор за право вывоза культурной ценности, который составлял 100% от оценочной стоимости вывозимой ценности. Об этом сообщили корреспонденту РБК в пресс-службе Пулковской таможни.","Со среды в России отменен специальный сбор за право вывоза культурной ценности, который составлял 100% от оценочной стоимости вывозимой ценности. Об этом сообщили корреспонденту РБК в пресс-службе Пулковской таможни. Теперь человек, желающий вывезти культурную ценность из России, должен будет получить свидетельство в Министерстве культуры РФ, которое будет заниматься регламентированием данного вопроса. Приказ ГТК, отменяющий сбор, прекратил практику, существовавшую на российской таможне с 1977 года."
39,5703b1f89a7947783a5a16d8,http://www.rbc.ru/economics/31/10/2000/5703b1f89a7947783a5a16d8,972999070,"Tue, 31 Oct 2000 16:31:10 +0300",Дело Поупа: из зала суда на больничную койку,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/4/02/754598599601024.jpeg'},,Экономика,,," ...  изолятор Лефортово с острыми приступами боли в суставах. Как сообщил <b>РБК</b> адвокат обвиняемого Павел Астахов, Поупу поставлен диагноз ""ревматические боли, люмбаго ... ","Американский гражданин Эдмонд Поуп, обвиняемый в шпионаже, доставлен из зала суда в следственный изолятор Лефортово с острыми приступами боли в суставах. Как сообщил РБК адвокат обвиняемого Павел Астахов, Поупу поставлен диагноз ""ревматические боли, люмбаго правосторонняя и остеохондроз тазобедренного сустава"".","Павел Астахов также отметил, что на заседании суда во вторник был допрошен давний знакомый Поупа, который знаком с ним более 10 лет и не считает его деятельность разведывательной. По словам Астахова, этот человек является специалистом, который может определять степень секретности сведений, поскольку закончил курс ""коммерциализация высоких технологий"" в Академии народного хозяйства. Поэтому он располагает информацией о том, как передовая технология, не являющаяся секретной, может использоваться для продажи за рубеж. По его мнению, подчеркнул П.Астахов, Эдмонд Поуп занимался сбором информации именно такого рода."
40,5703b1f89a7947783a5a16db,http://www.rbc.ru/economics/31/10/2000/5703b1f89a7947783a5a16db,972999070,"Tue, 31 Oct 2000 16:31:10 +0300",Дело Поупа: из зала суда на больничную койку,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/8/72/754598599601728.jpeg'},,Экономика,,," ...  изолятор Лефортово с острыми приступами боли в суставах. Как сообщил <b>РБК</b> адвокат обвиняемого Павел Астахов, Поупу поставлен диагноз ""остеохондроз"".. Павел Астахов ... ","Американский гражданин Эдмонд Поуп, обвиняемый в шпионаже, доставлен из зала суда в следственный изолятор Лефортово с острыми приступами боли в суставах. Как сообщил РБК адвокат обвиняемого Павел Астахов, Поупу поставлен диагноз ""остеохондроз"".","Павел Астахов также отметил, что на заседании суда во вторник был допрошен давний знакомый Поупа, который знаком с ним более 10 лет и не считает его деятельность разведывательной. По словам Астахова, этот человек является специалистом, который может определять степень секретности сведений, поскольку закончил курс ""коммерциализация высоких технологий"" в Академии народного хозяйства. Поэтому он располагает информацией о том, как передовая технология, не являющаяся секретной, может использоваться для продажи за рубеж. По его мнению, подчеркнул П.Астахов, Эдмонд Поуп занимался сбором информации именно такого рода."
41,5703b2059a7947783a5a177d,http://www.rbc.ru/economics/15/11/2000/5703b2059a7947783a5a177d,974298160,"Wed, 15 Nov 2000 17:22:40 +0300",Губернаторам - третий срок правления,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/0/00/754598599737000.jpeg'},,Экономика,,," ... , а с момента вступления вышеупомянутого закона в действие. Как заявил <b>РБК</b> член комитета депутат Владимир Рыжков, такое новшество в случае принятия ... ",Госдума рассмотрит 29 ноября законопроект о возможности переизбрания ряда глав субъектов России на третий срок.,"Законопроект предусматривает возможность отсчета количества сроков губернаторских полномочий не со времени первого избрания действующих глав субъектов России на эти должности, а с момента вступления вышеупомянутого закона в действие. Как заявил РБК член комитета депутат Владимир Рыжков, такое новшество в случае принятия законопроекта позволит примерно 20 губернаторам в течение 2001-2003 гг. переизбираться на третий срок. По словам Рыжкова, за принятие данных поправок активно выступает президентская сторона. Депутат сообщил, что представитель президента в Госдуме Александр Котенков, выступая на заседании комитета, подчеркнул, что необходим некий ""переходный период"", ""более мягкая форма"" ротации губернаторов, у которых истекает второй срок полномочий, и которые, по действующей редакции закона, не могут переизбираться третий раз. Владимир Рыжков отметил, что комитет не смог занять определенную позицию по законопроекту: в его поддержку высказалось 5 членов комитета, столько же высказалось против, трое депутатов воздержались, тогда как для отрицательного или положительного отзыва на законопроект требовалось набрать 7 голосов парламентариев. Такое соотношение, полагает В.Рыжков, отражает ""расклад сил в Госдуме"", в связи с чем исход думского голосования по законопроекту предсказать трудно. Рыжков также сообщил, что, про мнению Кремля, поправки необходимо принять еще до конца года, чтобы ряд действующих глав регионов, в первую очередь президент Татарстана Минтимер Шаймиев, получили возможность быть избранными в третий раз."
42,5703b2049a7947783a5a1768,http://www.rbc.ru/economics/14/11/2000/5703b2049a7947783a5a1768,974180686,"Tue, 14 Nov 2000 08:44:46 +0300",Россия не дождется от МВФ 2 млрд долларов,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/7/65/754598599727657.jpeg'},,Экономика,,," ...  во вторник пройдет встреча министров финансов ""большой восьмерки"". Как сообщили <b>РБК</b> в Минфине РФ, глава министерства, вице-премьер РФ Алексей Кудрин ... ","Россия, скорее всего, не получит в следующем году заложенные в бюджет 2 млрд долларов от Международного валютного фонда (МВФ). Такое мнение высказал председатель комитета Госдумы по бюджету Александр Жуков.","Возможные причины отказа МВФ, судя по всему, можно искать в успехах России, обусловленных ростом мировых цен на нефть и дополнительными доходами российского бюджета. Президент страны Владимир Путин, находящийся с визитом в Монголии, подтвердил, что рост ВВП в России в текущем году составит более 7%. Президент отметил ""благоприятную конъюнктуру на энергоносители"", которая используется правительством в том числе и для осуществления социальных программ. Однако Западу, видимо, представляется, что страна с таким ростом и доходами в состоянии сама  расплатиться по долгам. Между тем, как напомнил в прямом эфире НТВ Александр Жуков, правительство до сих пор не продвинулось на пути заключения соглашения с Парижским клубом. В следующем году Россия должна выплатить Парижскому клубу около 3,5 млрд долларов. Правительство в бюджет эти выплаты не заложило, предполагая, что удастся договориться об отсрочке. Однако, по мнению А.Жукова, существует вероятность, что эти деньги придется платить. А в Париже во вторник пройдет встреча министров финансов ""большой восьмерки"". Как сообщили РБК в Минфине РФ, глава министерства, вице-премьер РФ Алексей Кудрин уже вылетел во французскую столицу. Это встреча Управляющей группы высокого уровня, созданной для координации донорских усилий в ходе экономического восстановления стран Юго-Восточной Европы. В Париже речь пойдет о новой политической ситуации в Югославии и основных направлениях финансовой и технической помощи этой стране, а также об ускоренном принятии Югославии в международные финансовые организации. Россия на этом форуме будет последовательно выступать за то, чтобы помощь оказывалась именно Югославии, без дробления ее по отдельным республикам (Черногория, Сербия). Пока неизвестно, будет ли Алексей Кудрин в ходе общения с западными коллегами поднимать тему реструктуризации российских долгов Парижскому клубу. "
43,5703b2049a7947783a5a1757,http://www.rbc.ru/economics/13/11/2000/5703b2049a7947783a5a1757,974103525,"Mon, 13 Nov 2000 11:18:45 +0300",«СБС –Агро» растратил миллиард?,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/5/91/754598599719915.jpeg'},,Экономика,,," ...  Отечественной войны, пенсионеров и инвалидов. Об этом сообщил в интервью <b>РБК</b> генеральный директор АРКО Александр Турбанов. По его словам, таким вкладчикам ... ","Агентство по реструктуризации кредитных организаций (АРКО) ведет расследование сомнительных сделок банка ""СБС-Агро"", общая сумма которых приближается к 1 млрд рублей.","АРКО, под управлением которого находится банк ""СБС-Агро"", рассматривает  также возможность выделения в льготную категорию вкладчиков участников Великой Отечественной войны, пенсионеров и инвалидов. Об этом сообщил в интервью РБК генеральный директор АРКО Александр Турбанов. По его словам, таким вкладчикам агентство попытается выплатить причитающиеся им суммы полностью и в кратчайшие сроки. На данный момент агентство производит расчеты, из которых станет ясно, достаточно ли имеющихся средств для того, чтобы льготная группа вкладчиков могла пользоваться преимуществом при выплатах."
44,5703b2049a7947783a5a1756,http://www.rbc.ru/economics/13/11/2000/5703b2049a7947783a5a1756,974100456,"Mon, 13 Nov 2000 10:27:36 +0300",Черногория выбирает немецкую марку,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/1/71/754598599719711.jpeg'},,Экономика,,," ...  качестве единственного платежного средства немецкую марку. Как соообщило европейское бюро <b>РБК</b>, соответствующее решение югославских властей начинает действовать с понедельника. Напомним, что ... ",Черногория выводит из обращения югославский динар и принимает в качестве единственного платежного средства немецкую марку.,"Черногория выводит из обращения югославский динар и принимает в качестве единственного платежного средства немецкую марку. Как соообщило европейское бюро РБК, соответствующее решение югославских властей начинает действовать с понедельника. Напомним, что немецкая марка была введена здесь около года назад в качестве дополнительного средства платежа. Сделать это Черногория смогла благодаря  помощи Запада, решившего поддержать черногорцев в пику режиму Слободана Милошевича. Граждане Черногории смогут обменять имеющиеся на руках динары на немецкие марки в течение двух дней."
45,5703b2039a7947783a5a1747,http://www.rbc.ru/economics/10/11/2000/5703b2039a7947783a5a1747,973873804,"Fri, 10 Nov 2000 19:30:04 +0300","""Версия"" о гибели ""Курска"" заинтересовала ФСБ",{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/6/34/754598599714346.jpeg'},,Экономика,,," ...  РФ провели выемку документов в офисе газеты ""Версия"". Как сообщили <b>РБК</b> сотрудники газеты, выемка прошла в отделе расследований и связана с ... ","Сотрудники ФСБ РФ провели выемку документов в офисе газеты ""Версия"". Как сообщили РБК сотрудники газеты, выемка прошла в отделе расследований и связана с публикациями, в которых власти России и США обвинялись в сговоре по поводу гибели ""Курска"".","Руководитель отдела расследований газеты Дмитрий Филимонов был вызван в Главную военную прокуратуру как автор статьи, в которой говорилось о том, что атомная подводная лодка ""Курск"" предположительно столкнулась с американской подлодкой ""Мемфис"" типа ""Лос-Анджелес"". В сентябре ""Версия"" опубликовала снимок, якобы сделанный российским разведывательным спутником 19 августа. Как сообщалось, на снимке была изображена американская субмарина, ремонтируемая на норвежской военно-морской базе. Напомним, катастрофа российской подлодки произошла 12 августа. В статье указывалось, что власти России и США знали, что причиной гибели ""Курска"" стало столкновение с американской подлодкой, но скрыли эти сведения. Подобная информация распространялась и другими изданиями. При этом в качестве причины сговора называлось желание администрации Клинтона-Гора избежать публичного скандала накануне выборов нового президента США, в которых участвовал А.Гор. Однако позже информация о снимке была опровергнута. Как гласила подпись, вместе с поврежденной американской субмариной на снимке был изображен норвежский фрегат ""Осло"". Но, по заявлению норвежских военных, это судно затонуло в 1994 году, из чего был сделан вывод о фальсификации снимка. "
46,5703b2029a7947783a5a1730,http://www.rbc.ru/economics/09/11/2000/5703b2029a7947783a5a1730,973757110,"Thu, 09 Nov 2000 11:05:10 +0300",Рига передает Москве мошенника,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/1/29/754598599705291.jpeg'},,Экономика,,," ...  из Инкомбанка мошенническим путем 2 млн долларов. По информации корреспондента <b>РБК</b>, начальник латвийского бюро Интерпола Юрис Ясинкевич подтвердил факт задержания Соглаева ... ","В международном аэропорту ""Рига"" сотрудники латвийского бюро Интерпола совместно с пограничниками задержали Игоря Соглаева, которого российские правоохранительные органы разыскивали в связи с получением из Инкомбанка мошенническим путем 2 млн долларов.","В международном аэропорту ""Рига"" сотрудники латвийского бюро Интерпола совместно с пограничниками задержали Игоря Соглаева, которого российские правоохранительные органы разыскивали в связи с получением из Инкомбанка мошенническим путем 2 млн долларов. По информации корреспондента РБК, начальник латвийского бюро Интерпола Юрис Ясинкевич подтвердил факт задержания Соглаева и заявил о начале процесса его выдачи России. Инкомбанк фактически стал банкротом в результате кризиса августа 1998 года, в октябре того же года у него была отозвана лицензия. Осенью 1999 года спецслужбы Великобритании и США обнаружили зарегистрированную в Лихтенштейне фирму Tetra Finance Establishment, через которую Инкомбанк еще до банкротства мог вывести в оффшорные зоны большую часть своего капитала. Лихтенштейнской фирмой руководили лица, тесно связанные с руководством Инкомбанка. Выяснилось, что эта компания была связана также с руководством так называемого российского отделения Bank of New York, через которое из России нелегальным путем вывозились средства."
47,5703b2029a7947783a5a172d,http://www.rbc.ru/economics/08/11/2000/5703b2029a7947783a5a172d,973676245,"Wed, 08 Nov 2000 12:37:25 +0300","""Роснефть"" будет добывать нефть в Чечне",{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/9/16/754598599703169.jpeg'},,Экономика,,," ...  первоочередных мерах по восстановлению нефтегазового комплекса Чеченской республики"". Как сообщил <b>РБК</b> представитель ""Роснефти"", в ближайшее время компания создаст в Чечне дочернее ... ","Такими полномочиями компания наделяется в соответствии с постановлением, подписанным в среду правительством России и получившим название ""О первоочередных мерах по восстановлению нефтегазового комплекса Чеченской республики"".","Такими полномочиями компания наделяется в соответствии с постановлением, подписанным в среду правительством России и получившим название ""О первоочередных мерах по восстановлению нефтегазового комплекса Чеченской республики"". Как сообщил РБК представитель ""Роснефти"", в ближайшее время компания создаст в Чечне дочернее общество - АО ""Грознефтегаз"", 49% акций которого будет закреплено в собственности Чечни, а 51% - в собственности ""Роснефти"". Правительство поручило Министерству природных ресурсов России обеспечить выдачу НК ""Роснефть"" краткосрочных лицензий на право нефтедобычи на территории республики с правом их дальнейшего продления. Согласно постановлению НК ""Роснефть"" получает право экспортировать добываемое на территории Чечни нефтяное сырье. "
48,5703b2099a7947783a5a17d7,http://www.rbc.ru/economics/23/11/2000/5703b2099a7947783a5a17d7,974968357,"Thu, 23 Nov 2000 11:32:37 +0300",Мэрия Москвы усиливает свою безопасность,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/4/78/754598599773784.jpeg'},,Экономика,,," ...  безопасности. Соответствующее распоряжение подписал мэр столицы Юрий Лужков. Как сообщили <b>РБК</b> в мэрии, новая служба будет нести охрану на заседаниях, совещаниях ... ",При мэрии Москвы создается собственная служба безопасности. Соответствующее распоряжение подписал мэр столицы Юрий Лужков.,"При мэрии Москвы создается собственная служба безопасности. Соответствующее распоряжение подписал мэр столицы Юрий Лужков. Как сообщили РБК в мэрии, новая служба будет нести охрану на заседаниях, совещаниях и других мероприятиях в мэрии, а также охранять имущество мэрии при транспортировке, консультировать руководителей охраняемых объектов в вопросах безопасности. Служба будет также координировать деятельность тех московских охранных предприятий, в ведении которых находятся объекты муниципальной собственности города. "
49,5703b2089a7947783a5a17b7,http://www.rbc.ru/economics/20/11/2000/5703b2089a7947783a5a17b7,974745404,"Mon, 20 Nov 2000 21:36:44 +0300",Мороженое Nestle можно есть,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/7/32/754598599761327.jpeg'},,Экономика,,," ... , зараженным листерией - бактерией, вызывающей поражение центральной нервной системы. Как сообщила <b>РБК</b> директор по внешним корпоративным вопросам компании Nestle в России Дженнифер ... ","В понедельник представительство компании Nestle в России опровергло появившуюся в некоторых российских СМИ информацию об изъятии из продажи во Франции 114 тысяч коробок с опасным для жизни мороженым, зараженным листерией - бактерией, вызывающей поражение центральной нервной системы.","В понедельник представительство компании Nestle в России опровергло появившуюся в некоторых российских СМИ информацию об изъятии из продажи во Франции 114 тысяч коробок с опасным для жизни мороженым, зараженным листерией - бактерией, вызывающей поражение центральной нервной системы. Как сообщила РБК директор по внешним корпоративным вопросам компании Nestle в России Дженнифер Галенкамп, российская пресса значительно утрировала ситуацию: заражения продукта не было - была вероятность заражения конкретной партии продукта, в связи с чем Nestle изъяла из продажи 39 коробок. ""Этот инцидент не может повлечь никаких негативных последствий для российских потребителей, поскольку все мороженое, продаваемое Nestle в России, не импортируется, а производится на предприятиях в РФ"", - заявила Дж. Галенкамп. Она заверила, что Nestle принимает все возможные меры, чтобы гарантировать россиянам безопасность своего мороженого."
50,5703b2069a7947783a5a1793,http://www.rbc.ru/economics/16/11/2000/5703b2069a7947783a5a1793,974389085,"Thu, 16 Nov 2000 18:38:05 +0300",Россия остается на Байконуре,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/9/70/754598599746709.jpeg'},,Экономика,,," ...  российской аренды космодрома Байконур на 10 лет. Как сообщает корреспондент <b>РБК</b> из Астаны, такое заявление сделал в четверг премьер-министр Казахстана ... ","Казахстан готов продлить на 10 лет срок российской аренды космодрома Байконур на 10 лет. Как сообщает корреспондент РБК из Астаны, такое заявление сделал в четверг премьер-министр Казахстана Касымжомарт Токаев.","Глава правительства Казахстана подчеркнул, что договор аренды, заключенный между двумя странами в 1994 году, ""коренным образом"" меняться не будет. По словам премьера, об этом договорились еще на октябрьской встрече в Астане президенты России и Казахстана Владимир Путин и Нурсултан Назарбаев и главы правительств двух стран. Россия арендует космодром у Казахстана с 1994г. по соглашению сроком на 20 лет. Ежегодная арендная плата составляет 115 млн долл. Однако выплата арендной платы Россией по соглашению сторон производится начиная с прошлого года. В 1999г. Россия выплатила Казахстану за аренду космодрома 50 млн долларов денежными средствами и 65 млн долларов - в виде товаров и услуг. В текущем году, согласно графику, Россия уже выплатила 85,5 млн долларов. Премьер-министр подчеркнул, что Казахстан и в дальнейшем будет претендовать на получение определенной платы за коммерческие запуски, осуществляемые Россией с космодрома Байконур. К.Токаев дал высокую оценку сотрудничеству России и Казахстана в этом вопросе."
51,5703b2069a7947783a5a1787,http://www.rbc.ru/economics/16/11/2000/5703b2069a7947783a5a1787,974369873,"Thu, 16 Nov 2000 13:17:53 +0300",Грузия заказывает оружие вагонами,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/9/77/754598599741779.jpeg'},,Экономика,,," ... , на котором перевозилась военная техника без соответствующих документов. Как сообщили <b>РБК</b> в Южном таможенном управлении, состав следовал из Венгрии через Украину ... ","На железнодорожной станции Гуково (Ростовская область) российские таможенники задержали состав, состоявший из 14 платформ, на котором перевозилась военная техника без соответствующих документов.","На железнодорожной станции Гуково (Ростовская область) российские таможенники задержали состав, состоявший из 14 платформ, на котором перевозилась военная техника без соответствующих документов. Как сообщили РБК в Южном таможенном управлении, состав следовал из Венгрии через Украину. По документам его получателем является Министерство юстиции Грузии. В накладных документах были указаны грузовые автомобили, а в действительности перевозилось 50 военных вездеходов. При провозе по российской территории отсутствовали специальные разрешительные документы Минобороны России. Сейчас выясняются обстоятельства происшедшего. Предположительно, весь состав будет отправлен назад в Венгрию."
52,5703b2069a7947783a5a1780,http://www.rbc.ru/economics/16/11/2000/5703b2069a7947783a5a1780,974365374,"Thu, 16 Nov 2000 12:02:54 +0300",Магомед Хачилаев тяжело ранен,{'url': 'http://pics.v7.top.rbk.ru/v6_top_pics/resized/250xH/media/img/0/39/754598599740390.jpeg'},,Экономика,,," ...  народного собрания Республики Дагестан 43-летний Магомед Хачилаев. Как сообщили <b>РБК</b> в МВД Дагестана, стрельба возникла в результате ссоры. Убита также ... ",В среду в 22:03 по московскому времени в одном из домов в Махачкале выстрелом в голову ранен депутат народного собрания Республики Дагестан 43-летний Магомед Хачилаев.,"В среду в 22:03 по московскому времени в одном из домов в Махачкале выстрелом в голову ранен депутат народного собрания Республики Дагестан 43-летний Магомед Хачилаев. Как сообщили РБК в МВД Дагестана, стрельба возникла в результате ссоры. Убита также 62-летняя женщина. Приехавшие по вызову сотрудники милиции задержали на месте происшествия жителя Новолакского района Дагестана. С места преступления изъят пистолет Макарова, обойма с патронами и 4 гильзы. Хачилаев сейчас находится в реанимации махачкалинской горбольницы."
