Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-13 00:00:00+03:00,2546.97998046875,2557.580078125,2528.06005859375,2544.280029296875,0,0.0,0.0
2023-04-14 00:00:00+03:00,2546.929931640625,2554.85009765625,2532.389892578125,2554.85009765625,0,0.0,0.0
2023-04-17 00:00:00+03:00,2572.5400390625,2596.449951171875,2572.5400390625,2596.110107421875,0,0.0,0.0
2023-04-18 00:00:00+03:00,2601.340087890625,2615.6201171875,2586.050048828125,2615.6201171875,0,0.0,0.0
2023-04-19 00:00:00+03:00,2617.909912109375,2629.010009765625,2584.9599609375,2606.550048828125,0,0.0,0.0
2023-04-20 00:00:00+03:00,2600.7099609375,2640.780029296875,2565.610107421875,2637.85009765625,0,0.0,0.0
2023-04-21 00:00:00+03:00,2640.989990234375,2648.2099609375,2626.93994140625,2639.949951171875,0,0.0,0.0
2023-04-24 00:00:00+03:00,2636.760009765625,2651.800048828125,2609.39990234375,2635.429931640625,0,0.0,0.0
2023-04-25 00:00:00+03:00,2639.669921875,2642.1201171875,2619.669921875,2626.860107421875,0,0.0,0.0
2023-04-26 00:00:00+03:00,2625.6201171875,2631.1298828125,2614.97998046875,2620.330078125,0,0.0,0.0
2023-04-27 00:00:00+03:00,2620.64990234375,2646.179931640625,2617.0400390625,2646.179931640625,0,0.0,0.0
2023-04-28 00:00:00+03:00,2653.929931640625,2657.89990234375,2608.02001953125,2634.93994140625,0,0.0,0.0
2023-05-02 00:00:00+03:00,2623.2900390625,2635.530029296875,2560.090087890625,2580.510009765625,0,0.0,0.0
2023-05-03 00:00:00+03:00,2585.39990234375,2586.169921875,2532.419921875,2532.419921875,0,0.0,0.0
2023-05-04 00:00:00+03:00,2524.969970703125,2547.199951171875,2524.360107421875,2524.510009765625,0,0.0,0.0
2023-05-05 00:00:00+03:00,2544.469970703125,2555.389892578125,2529.080078125,2538.239990234375,0,0.0,0.0
2023-05-08 00:00:00+03:00,2528.739990234375,2538.22998046875,2513.840087890625,2527.590087890625,0,0.0,0.0
2023-05-10 00:00:00+03:00,2483.919921875,2556.669921875,2483.7900390625,2548.6298828125,0,0.0,0.0
2023-05-11 00:00:00+03:00,2573.409912109375,2610.800048828125,2567.97998046875,2595.1201171875,0,0.0,0.0
2023-05-12 00:00:00+03:00,2570.64990234375,2584.909912109375,2552.050048828125,2565.169921875,0,0.0,0.0
2023-05-15 00:00:00+03:00,2581.639892578125,2611.7099609375,2581.639892578125,2611.070068359375,0,0.0,0.0
2023-05-16 00:00:00+03:00,2645.93994140625,2655.72998046875,2621.590087890625,2633.7099609375,0,0.0,0.0
2023-05-17 00:00:00+03:00,2637.510009765625,2646.610107421875,2623.14990234375,2634.47998046875,0,0.0,0.0
2023-05-18 00:00:00+03:00,2650.1201171875,2658.570068359375,2624.489990234375,2632.909912109375,0,0.0,0.0
2023-05-19 00:00:00+03:00,2627.590087890625,2635.800048828125,2612.469970703125,2626.159912109375,0,0.0,0.0
2023-05-22 00:00:00+03:00,2648.300048828125,2652.969970703125,2622.35009765625,2633.260009765625,0,0.0,0.0
2023-05-23 00:00:00+03:00,2641.050048828125,2648.68994140625,2607.6298828125,2641.659912109375,0,0.0,0.0
2023-05-24 00:00:00+03:00,2643.72998046875,2659.679931640625,2626.429931640625,2654.989990234375,0,0.0,0.0
2023-05-25 00:00:00+03:00,2662.85009765625,2663.510009765625,2631.030029296875,2649.97998046875,0,0.0,0.0
2023-05-26 00:00:00+03:00,2650.3798828125,2685.139892578125,2645.5400390625,2682.030029296875,0,0.0,0.0
2023-05-29 00:00:00+03:00,2697.4599609375,2732.0,2697.4599609375,2732.0,0,0.0,0.0
2023-05-30 00:00:00+03:00,2712.0400390625,2748.60009765625,2687.81005859375,2698.75,0,0.0,0.0
2023-05-31 00:00:00+03:00,2698.110107421875,2718.27001953125,2676.27001953125,2717.639892578125,0,0.0,0.0
2023-06-01 00:00:00+03:00,2720.2099609375,2729.969970703125,2709.330078125,2721.72998046875,0,0.0,0.0
2023-06-02 00:00:00+03:00,2684.590087890625,2720.469970703125,2684.590087890625,2719.47998046875,0,0.0,0.0
2023-06-05 00:00:00+03:00,2726.169921875,2738.820068359375,2679.300048828125,2694.139892578125,0,0.0,0.0
2023-06-06 00:00:00+03:00,2667.760009765625,2687.409912109375,2628.0,2681.25,0,0.0,0.0
2023-06-07 00:00:00+03:00,2690.93994140625,2711.719970703125,2674.110107421875,2694.68994140625,0,0.0,0.0
2023-06-08 00:00:00+03:00,2693.60009765625,2709.68994140625,2688.31005859375,2709.68994140625,0,0.0,0.0
2023-06-09 00:00:00+03:00,2717.199951171875,2721.840087890625,2705.239990234375,2708.0400390625,0,0.0,0.0
2023-06-13 00:00:00+03:00,2715.31005859375,2757.280029296875,2715.14990234375,2757.280029296875,0,0.0,0.0
2023-06-14 00:00:00+03:00,2777.199951171875,2786.06005859375,2758.35009765625,2765.179931640625,0,0.0,0.0
2023-06-15 00:00:00+03:00,2776.77001953125,2809.419921875,2764.889892578125,2800.169921875,0,0.0,0.0
2023-06-16 00:00:00+03:00,2809.280029296875,2813.739990234375,2783.7099609375,2800.7900390625,0,0.0,0.0
2023-06-19 00:00:00+03:00,2808.0400390625,2816.570068359375,2783.68994140625,2815.070068359375,0,0.0,0.0
2023-06-20 00:00:00+03:00,2810.139892578125,2814.719970703125,2778.0,2803.68994140625,0,0.0,0.0
2023-06-21 00:00:00+03:00,2808.8701171875,2821.8798828125,2794.679931640625,2819.300048828125,0,0.0,0.0
2023-06-22 00:00:00+03:00,2817.300048828125,2820.429931640625,2805.919921875,2815.830078125,0,0.0,0.0
2023-06-23 00:00:00+03:00,2790.0400390625,2795.06005859375,2767.820068359375,2795.06005859375,0,0.0,0.0
2023-06-26 00:00:00+03:00,2771.52001953125,2784.280029296875,2741.330078125,2757.1298828125,0,0.0,0.0
2023-06-27 00:00:00+03:00,2759.610107421875,2785.330078125,2743.070068359375,2776.6298828125,0,0.0,0.0
2023-06-28 00:00:00+03:00,2781.10009765625,2787.52001953125,2766.929931640625,2780.919921875,0,0.0,0.0
2023-06-29 00:00:00+03:00,2790.27001953125,2804.800048828125,2783.530029296875,2796.409912109375,0,0.0,0.0
2023-06-30 00:00:00+03:00,2796.0,2800.1201171875,2779.610107421875,2797.3701171875,0,0.0,0.0
2023-07-03 00:00:00+03:00,2795.580078125,2804.929931640625,2790.81005859375,2793.929931640625,0,0.0,0.0
2023-07-04 00:00:00+03:00,2798.02001953125,2808.219970703125,2776.7900390625,2808.219970703125,0,0.0,0.0
2023-07-05 00:00:00+03:00,2795.39990234375,2813.760009765625,2795.39990234375,2805.0,0,0.0,0.0
2023-07-06 00:00:00+03:00,2816.739990234375,2837.489990234375,2813.3798828125,2819.60009765625,0,0.0,0.0
2023-07-07 00:00:00+03:00,2823.889892578125,2832.820068359375,2814.3798828125,2832.510009765625,0,0.0,0.0
2023-07-10 00:00:00+03:00,2838.85009765625,2864.320068359375,2838.52001953125,2856.760009765625,0,0.0,0.0
2023-07-11 00:00:00+03:00,2865.639892578125,2867.360107421875,2851.010009765625,2860.330078125,0,0.0,0.0
2023-07-12 00:00:00+03:00,2870.610107421875,2897.280029296875,2870.610107421875,2896.830078125,0,0.0,0.0
2023-07-13 00:00:00+03:00,2899.97998046875,2912.14990234375,2873.0,2885.6298828125,0,0.0,0.0
2023-07-14 00:00:00+03:00,2882.9599609375,2902.719970703125,2874.43994140625,2902.719970703125,0,0.0,0.0
2023-07-17 00:00:00+03:00,2889.090087890625,2917.719970703125,2880.110107421875,2917.610107421875,0,0.0,0.0
2023-07-18 00:00:00+03:00,2923.68994140625,2955.81005859375,2922.739990234375,2954.52001953125,0,0.0,0.0
2023-07-19 00:00:00+03:00,2959.409912109375,2966.719970703125,2938.659912109375,2943.429931640625,0,0.0,0.0
2023-07-20 00:00:00+03:00,2947.080078125,2947.2900390625,2905.02001953125,2917.47998046875,0,0.0,0.0
2023-07-21 00:00:00+03:00,2890.449951171875,2925.5400390625,2889.780029296875,2923.5400390625,0,0.0,0.0
2023-07-24 00:00:00+03:00,2929.22998046875,2947.169921875,2925.10009765625,2937.469970703125,0,0.0,0.0
2023-07-25 00:00:00+03:00,2948.8701171875,2975.360107421875,2943.739990234375,2975.360107421875,0,0.0,0.0
2023-07-26 00:00:00+03:00,2974.2099609375,2982.469970703125,2954.89990234375,2970.419921875,0,0.0,0.0
2023-07-27 00:00:00+03:00,2975.52001953125,2992.469970703125,2975.52001953125,2987.85009765625,0,0.0,0.0
2023-07-28 00:00:00+03:00,2986.35009765625,3008.610107421875,2978.1201171875,3008.610107421875,0,0.0,0.0
2023-07-31 00:00:00+03:00,3026.929931640625,3073.5,3026.929931640625,3073.5,0,0.0,0.0
2023-08-01 00:00:00+03:00,3085.969970703125,3114.56005859375,3055.25,3093.639892578125,0,0.0,0.0
2023-08-02 00:00:00+03:00,3096.719970703125,3123.449951171875,3080.6298828125,3106.4599609375,0,0.0,0.0
2023-08-03 00:00:00+03:00,3111.699951171875,3150.280029296875,3094.27001953125,3147.800048828125,0,0.0,0.0
2023-08-04 00:00:00+03:00,3158.530029296875,3194.830078125,3073.68994140625,3092.43994140625,0,0.0,0.0
2023-08-07 00:00:00+03:00,3120.5400390625,3153.60009765625,3084.080078125,3084.080078125,0,0.0,0.0
2023-08-08 00:00:00+03:00,3077.6298828125,3092.5400390625,3026.719970703125,3085.31005859375,0,0.0,0.0
2023-08-09 00:00:00+03:00,3106.030029296875,3120.25,3083.77001953125,3099.52001953125,0,0.0,0.0
2023-08-10 00:00:00+03:00,3122.06005859375,3148.860107421875,3115.85009765625,3148.860107421875,0,0.0,0.0
2023-08-11 00:00:00+03:00,3158.590087890625,3163.469970703125,3138.0400390625,3155.510009765625,0,0.0,0.0
2023-08-14 00:00:00+03:00,3186.469970703125,3225.780029296875,3117.31005859375,3131.0,0,0.0,0.0
2023-08-15 00:00:00+03:00,3083.320068359375,3163.739990234375,3068.659912109375,3115.25,0,0.0,0.0
2023-08-16 00:00:00+03:00,3109.4599609375,3122.340087890625,3015.570068359375,3049.4599609375,0,0.0,0.0
2023-08-17 00:00:00+03:00,3069.81005859375,3076.31005859375,3031.72998046875,3059.02001953125,0,0.0,0.0
2023-08-18 00:00:00+03:00,3077.780029296875,3111.219970703125,3058.010009765625,3111.219970703125,0,0.0,0.0
2023-08-21 00:00:00+03:00,3139.2900390625,3150.610107421875,3122.3701171875,3139.929931640625,0,0.0,0.0
2023-08-22 00:00:00+03:00,3146.419921875,3172.300048828125,3124.18994140625,3164.25,0,0.0,0.0
2023-08-23 00:00:00+03:00,3180.389892578125,3184.169921875,3113.239990234375,3146.199951171875,0,0.0,0.0
2023-08-24 00:00:00+03:00,3117.02001953125,3137.3701171875,3108.169921875,3137.3701171875,0,0.0,0.0
2023-08-25 00:00:00+03:00,3150.030029296875,3158.610107421875,3132.070068359375,3157.330078125,0,0.0,0.0
2023-08-28 00:00:00+03:00,3161.360107421875,3202.239990234375,3161.360107421875,3198.719970703125,0,0.0,0.0
2023-08-29 00:00:00+03:00,3205.06005859375,3218.39990234375,3191.31005859375,3211.360107421875,0,0.0,0.0
2023-08-30 00:00:00+03:00,3214.110107421875,3220.85009765625,3193.179931640625,3212.679931640625,0,0.0,0.0
2023-08-31 00:00:00+03:00,3218.47998046875,3234.679931640625,3211.93994140625,3227.989990234375,0,0.0,0.0
2023-09-01 00:00:00+03:00,3230.530029296875,3232.919921875,3214.949951171875,3231.35009765625,0,0.0,0.0
2023-09-04 00:00:00+03:00,3242.489990234375,3268.969970703125,3242.39990234375,3268.969970703125,0,0.0,0.0
2023-09-05 00:00:00+03:00,3273.389892578125,3287.340087890625,3246.4599609375,3264.429931640625,0,0.0,0.0
2023-09-06 00:00:00+03:00,3270.840087890625,3270.840087890625,3236.7900390625,3245.469970703125,0,0.0,0.0
2023-09-07 00:00:00+03:00,3247.89990234375,3262.72998046875,3145.25,3169.070068359375,0,0.0,0.0
2023-09-08 00:00:00+03:00,3178.43994140625,3188.77001953125,3114.389892578125,3142.8798828125,0,0.0,0.0
2023-09-11 00:00:00+03:00,3145.260009765625,3153.610107421875,3106.919921875,3122.3701171875,0,0.0,0.0
2023-09-12 00:00:00+03:00,3118.139892578125,3165.919921875,3117.699951171875,3165.919921875,0,0.0,0.0
2023-09-13 00:00:00+03:00,3189.080078125,3191.570068359375,3148.320068359375,3148.320068359375,0,0.0,0.0
2023-09-14 00:00:00+03:00,3144.2900390625,3148.5,3072.820068359375,3139.489990234375,0,0.0,0.0
2023-09-15 00:00:00+03:00,3126.570068359375,3155.449951171875,3116.719970703125,3152.530029296875,0,0.0,0.0
2023-09-18 00:00:00+03:00,3165.06005859375,3177.22998046875,3127.3701171875,3135.179931640625,0,0.0,0.0
2023-09-19 00:00:00+03:00,3134.3701171875,3141.3798828125,3054.25,3083.85009765625,0,0.0,0.0
2023-09-20 00:00:00+03:00,3061.179931640625,3091.050048828125,3013.75,3068.14990234375,0,0.0,0.0
2023-09-21 00:00:00+03:00,3058.199951171875,3062.679931640625,3009.889892578125,3019.219970703125,0,0.0,0.0
2023-09-22 00:00:00+03:00,3009.8701171875,3051.68994140625,2988.0400390625,3049.070068359375,0,0.0,0.0
2023-09-25 00:00:00+03:00,3051.85009765625,3056.22998046875,3025.889892578125,3045.389892578125,0,0.0,0.0
2023-09-26 00:00:00+03:00,3034.22998046875,3051.909912109375,3001.919921875,3051.909912109375,0,0.0,0.0
2023-09-27 00:00:00+03:00,3053.3701171875,3081.409912109375,3052.590087890625,3067.610107421875,0,0.0,0.0
2023-09-28 00:00:00+03:00,3080.81005859375,3108.070068359375,3076.639892578125,3108.070068359375,0,0.0,0.0
2023-09-29 00:00:00+03:00,3121.070068359375,3141.1201171875,3106.969970703125,3133.260009765625,0,0.0,0.0
2023-10-02 00:00:00+03:00,3141.68994140625,3162.530029296875,3125.580078125,3132.330078125,0,0.0,0.0
2023-10-03 00:00:00+03:00,3134.449951171875,3146.330078125,3103.6298828125,3143.8798828125,0,0.0,0.0
2023-10-04 00:00:00+03:00,3138.6201171875,3154.969970703125,3130.030029296875,3134.25,0,0.0,0.0
2023-10-05 00:00:00+03:00,3126.7099609375,3138.5,3112.9599609375,3131.760009765625,0,0.0,0.0
2023-10-06 00:00:00+03:00,3138.8701171875,3145.010009765625,3121.0,3144.889892578125,0,0.0,0.0
2023-10-09 00:00:00+03:00,3166.2099609375,3185.860107421875,3164.6298828125,3174.02001953125,0,0.0,0.0
2023-10-10 00:00:00+03:00,3175.080078125,3182.080078125,3162.610107421875,3177.030029296875,0,0.0,0.0
2023-10-11 00:00:00+03:00,3174.989990234375,3196.43994140625,3168.2900390625,3194.1201171875,0,0.0,0.0
2023-10-12 00:00:00+03:00,3130.0400390625,3178.5,3122.580078125,3174.659912109375,0,0.0,0.0
2023-10-13 00:00:00+03:00,3182.469970703125,3195.22998046875,3176.169921875,3192.330078125,0,0.0,0.0
2023-10-16 00:00:00+03:00,3204.81005859375,3235.659912109375,3202.93994140625,3234.780029296875,0,0.0,0.0
2023-10-17 00:00:00+03:00,3239.3701171875,3252.550048828125,3228.110107421875,3247.14990234375,0,0.0,0.0
2023-10-18 00:00:00+03:00,3252.31005859375,3262.5400390625,3225.43994140625,3249.2099609375,0,0.0,0.0
2023-10-19 00:00:00+03:00,3245.260009765625,3260.449951171875,3232.159912109375,3255.159912109375,0,0.0,0.0
2023-10-20 00:00:00+03:00,3257.85009765625,3269.7099609375,3236.31005859375,3269.27001953125,0,0.0,0.0
2023-10-23 00:00:00+03:00,3271.760009765625,3283.800048828125,3248.389892578125,3263.679931640625,0,0.0,0.0
2023-10-24 00:00:00+03:00,3256.2900390625,3266.590087890625,3237.080078125,3265.010009765625,0,0.0,0.0
2023-10-25 00:00:00+03:00,3265.179931640625,3269.760009765625,3243.25,3265.280029296875,0,0.0,0.0
2023-10-26 00:00:00+03:00,3272.7099609375,3283.489990234375,3221.7900390625,3223.889892578125,0,0.0,0.0
2023-10-27 00:00:00+03:00,3219.489990234375,3241.550048828125,3185.840087890625,3224.179931640625,0,0.0,0.0
2023-10-30 00:00:00+03:00,3232.820068359375,3246.0,3219.699951171875,3227.070068359375,0,0.0,0.0
2023-10-31 00:00:00+03:00,3221.080078125,3226.8798828125,3176.530029296875,3200.969970703125,0,0.0,0.0
2023-11-01 00:00:00+03:00,3192.9599609375,3214.830078125,3191.340087890625,3206.52001953125,0,0.0,0.0
2023-11-02 00:00:00+03:00,3216.919921875,3228.4599609375,3197.219970703125,3197.219970703125,0,0.0,0.0
2023-11-03 00:00:00+03:00,3207.0400390625,3212.81005859375,3182.169921875,3208.6298828125,0,0.0,0.0
2023-11-06 00:00:00+03:00,3207.469970703125,3237.090087890625,3207.10009765625,3235.110107421875,0,0.0,0.0
2023-11-07 00:00:00+03:00,3239.97998046875,3246.64990234375,3228.4599609375,3246.340087890625,0,0.0,0.0
2023-11-08 00:00:00+03:00,3238.81005859375,3257.320068359375,3233.110107421875,3245.429931640625,0,0.0,0.0
2023-11-09 00:00:00+03:00,3241.5,3245.110107421875,3222.340087890625,3239.919921875,0,0.0,0.0
2023-11-10 00:00:00+03:00,3236.030029296875,3246.31005859375,3229.10009765625,3242.06005859375,0,0.0,0.0
2023-11-13 00:00:00+03:00,3241.31005859375,3251.739990234375,3235.06005859375,3248.27001953125,0,0.0,0.0
2023-11-14 00:00:00+03:00,3236.47998046875,3236.47998046875,3192.320068359375,3212.389892578125,0,0.0,0.0
2023-11-15 00:00:00+03:00,3195.429931640625,3221.219970703125,3182.780029296875,3215.110107421875,0,0.0,0.0
